state_code,district_code,level_name,statename,districtname,date,value,variable,graph_title
27,523,district,Maharashtra,Bid,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
27,524,district,Maharashtra,Latur,2015-01-01,3.60,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
27,525,district,Maharashtra,Osmanabad,2015-01-01,2.70,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
27,526,district,Maharashtra,Solapur,2015-01-01,5.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
27,527,district,Maharashtra,Satara,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
27,528,district,Maharashtra,Ratnagiri,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
27,529,district,Maharashtra,Sindhudurg,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
27,530,district,Maharashtra,Kolhapur,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
27,531,district,Maharashtra,Sangli,2015-01-01,3.60,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
28,532,district,Andhra Pradesh,Adilabad,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
28,533,district,Andhra Pradesh,Nizamabad,2015-01-01,3.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
28,534,district,Andhra Pradesh,Karimnagar,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
28,535,district,Andhra Pradesh,Medak,2015-01-01,3.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
28,536,district,Andhra Pradesh,Hyderabad,2015-01-01,4.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
28,538,district,Andhra Pradesh,Mahbubnagar,2015-01-01,2.80,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
28,539,district,Andhra Pradesh,Nalgonda,2015-01-01,3.80,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
28,540,district,Andhra Pradesh,Warangal,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
28,541,district,Andhra Pradesh,Khammam,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
28,542,district,Andhra Pradesh,Srikakulam,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
28,543,district,Andhra Pradesh,Vizianagaram,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
28,545,district,Andhra Pradesh,East Godavari,2015-01-01,3.30,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
28,546,district,Andhra Pradesh,West Godavari,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
28,547,district,Andhra Pradesh,Krishna,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
28,548,district,Andhra Pradesh,Guntur,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
28,549,district,Andhra Pradesh,Prakasam,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
28,550,district,Andhra Pradesh,Sri Potti Sriramulu Nellore,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
28,551,district,Andhra Pradesh,Y.S.R.,2015-01-01,7.40,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
28,552,district,Andhra Pradesh,Kurnool,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
29,556,district,Karnataka,Bagalkot,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
29,557,district,Karnataka,Bijapur,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
29,558,district,Karnataka,Bidar,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
29,559,district,Karnataka,Raichur,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
29,561,district,Karnataka,Gadag,2015-01-01,10.50,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
29,562,district,Karnataka,Dharwad,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
28,553,district,Andhra Pradesh,Anantapur,2015-01-01,2.90,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
28,554,district,Andhra Pradesh,Chittoor,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
29,563,district,Karnataka,Uttara Kannada,2015-01-01,7.70,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
29,564,district,Karnataka,Haveri,2015-01-01,3.40,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
29,565,district,Karnataka,Bellary,2015-01-01,9.10,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
29,566,district,Karnataka,Chitradurga,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
29,567,district,Karnataka,Davanagere,2015-01-01,4.20,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
29,568,district,Karnataka,Shimoga,2015-01-01,3.70,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
29,570,district,Karnataka,Chikmagalur,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
29,571,district,Karnataka,Tumkur,2015-01-01,4.50,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
29,573,district,Karnataka,Mandya,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
29,574,district,Karnataka,Hassan,2015-01-01,2.90,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
29,576,district,Karnataka,Kodagu,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
29,577,district,Karnataka,Mysore,2015-01-01,3.80,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
29,578,district,Karnataka,Chamarajanagar,2015-01-01,7.70,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
29,580,district,Karnataka,Yadgir,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
29,581,district,Karnataka,Kolar,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
29,582,district,Karnataka,Chikkaballapura,2015-01-01,4.20,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
29,583,district,Karnataka,Bangalore Rural,2015-01-01,3.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
29,584,district,Karnataka,Ramanagara,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
30,585,district,Goa,North Goa,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
31,587,district,Lakshadweep,Lakshadweep,2015-01-01,5.30,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
32,588,district,Kerala,Kasaragod,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
32,590,district,Kerala,Wayanad,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
32,591,district,Kerala,Kozhikode,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
32,593,district,Kerala,Palakkad,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
32,594,district,Kerala,Thrissur,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
32,595,district,Kerala,Ernakulam,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
32,597,district,Kerala,Kottayam,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
32,598,district,Kerala,Alappuzha,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
32,599,district,Kerala,Pathanamthitta,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
32,600,district,Kerala,Kollam,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
32,601,district,Kerala,Thiruvananthapuram,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
33,602,district,Tamil Nadu,Thiruvallur,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
33,604,district,Tamil Nadu,Kancheepuram,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
33,605,district,Tamil Nadu,Vellore,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
33,607,district,Tamil Nadu,Viluppuram,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
33,608,district,Tamil Nadu,Salem,2015-01-01,4.80,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
33,609,district,Tamil Nadu,Namakkal,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
33,610,district,Tamil Nadu,Erode,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
33,614,district,Tamil Nadu,Tiruchirappalli,2015-01-01,3.80,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
33,615,district,Tamil Nadu,Perambalur,2015-01-01,3.30,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
33,616,district,Tamil Nadu,Ariyalur,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
33,617,district,Tamil Nadu,Cuddalore,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
33,618,district,Tamil Nadu,Nagapattinam,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
33,619,district,Tamil Nadu,Thiruvarur,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
33,620,district,Tamil Nadu,Thanjavur,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
33,621,district,Tamil Nadu,Pudukkottai,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
33,622,district,Tamil Nadu,Sivaganga,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
33,623,district,Tamil Nadu,Madurai,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
33,624,district,Tamil Nadu,Theni,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
33,625,district,Tamil Nadu,Virudhunagar,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
33,626,district,Tamil Nadu,Ramanathapuram,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
33,627,district,Tamil Nadu,Thoothukkudi,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
33,628,district,Tamil Nadu,Tirunelveli,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
33,629,district,Tamil Nadu,Kanniyakumari,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
33,630,district,Tamil Nadu,Dharmapuri,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
33,631,district,Tamil Nadu,Krishnagiri,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
33,632,district,Tamil Nadu,Coimbatore,2015-01-01,3.70,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
34,634,district,Puducherry,Yanam,2015-01-01,4.20,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
34,636,district,Puducherry,Mahe,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
35,638,district,Andaman & Nicobar Islands,Nicobars,2015-01-01,4.90,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
35,639,district,Andaman & Nicobar Islands,North  & Middle Andaman,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
35,640,district,Andaman & Nicobar Islands,South Andaman,2015-01-01,0.00,"sector : total; Gender : Female; Response : Yes; Residence : Total","Death during or after Pregnancy by Sector and District (percent, Source: NFHS)"
