state_code,district_code,level_name,statename,districtname,date,value,variable,graph_title
24,480,district,Gujarat,Amreli,2015-01-01,47.30,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
24,481,district,Gujarat,Bhavnagar,2015-01-01,47.60,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
24,490,district,Gujarat,Navsari,2015-01-01,41.90,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
24,482,district,Gujarat,Anand,2015-01-01,67.50,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
24,483,district,Gujarat,Kheda,2015-01-01,47.70,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
24,484,district,Gujarat,Panch Mahals,2015-01-01,47.20,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
24,485,district,Gujarat,Dohad,2015-01-01,33.00,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
24,486,district,Gujarat,Vadodara,2015-01-01,59.00,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
24,487,district,Gujarat,Narmada,2015-01-01,51.10,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
24,488,district,Gujarat,Bharuch,2015-01-01,47.70,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
24,489,district,Gujarat,The Dangs,2015-01-01,46.50,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
24,491,district,Gujarat,Valsad,2015-01-01,63.80,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
24,492,district,Gujarat,Surat,2015-01-01,32.40,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
24,493,district,Gujarat,Tapi,2015-01-01,56.30,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
25,494,district,Daman & Diu,Diu,2015-01-01,35.10,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
25,495,district,Daman & Diu,Daman,2015-01-01,43.30,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
26,496,district,Dadra & Nagar Haveli,Dadra & Nagar Haveli,2015-01-01,53.00,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
27,497,district,Maharashtra,Nandurbar,2015-01-01,40.20,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
27,498,district,Maharashtra,Dhule,2015-01-01,45.70,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
27,499,district,Maharashtra,Jalgaon,2015-01-01,68.80,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
27,500,district,Maharashtra,Buldana,2015-01-01,52.90,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
27,501,district,Maharashtra,Akola,2015-01-01,47.90,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
27,502,district,Maharashtra,Washim,2015-01-01,53.50,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
27,503,district,Maharashtra,Amravati,2015-01-01,56.40,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
27,504,district,Maharashtra,Wardha,2015-01-01,73.00,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
27,505,district,Maharashtra,Nagpur,2015-01-01,56.60,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
27,506,district,Maharashtra,Bhandara,2015-01-01,51.20,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
27,507,district,Maharashtra,Gondiya,2015-01-01,53.40,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
27,508,district,Maharashtra,Gadchiroli,2015-01-01,42.80,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
27,509,district,Maharashtra,Chandrapur,2015-01-01,68.50,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
27,510,district,Maharashtra,Yavatmal,2015-01-01,43.00,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
27,511,district,Maharashtra,Nanded,2015-01-01,31.70,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
27,512,district,Maharashtra,Hingoli,2015-01-01,42.00,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
27,513,district,Maharashtra,Parbhani,2015-01-01,37.90,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
27,514,district,Maharashtra,Jalna,2015-01-01,43.60,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
27,515,district,Maharashtra,Aurangabad,2015-01-01,64.60,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
27,516,district,Maharashtra,Nashik,2015-01-01,43.20,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
27,517,district,Maharashtra,Thane,2015-01-01,69.60,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
27,518,district,Maharashtra,Mumbai Suburban,2015-01-01,42.10,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
27,519,district,Maharashtra,Mumbai,2015-01-01,60.50,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
27,520,district,Maharashtra,Raigarh,2015-01-01,48.30,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
27,521,district,Maharashtra,Pune,2015-01-01,67.20,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
27,522,district,Maharashtra,Ahmadnagar,2015-01-01,30.30,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
27,523,district,Maharashtra,Bid,2015-01-01,53.80,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
27,524,district,Maharashtra,Latur,2015-01-01,63.20,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
27,525,district,Maharashtra,Osmanabad,2015-01-01,60.70,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
27,526,district,Maharashtra,Solapur,2015-01-01,56.30,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
27,527,district,Maharashtra,Satara,2015-01-01,52.10,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
27,528,district,Maharashtra,Ratnagiri,2015-01-01,40.40,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
27,529,district,Maharashtra,Sindhudurg,2015-01-01,57.80,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
27,530,district,Maharashtra,Kolhapur,2015-01-01,60.80,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
27,531,district,Maharashtra,Sangli,2015-01-01,49.10,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
28,532,district,Andhra Pradesh,Adilabad,2015-01-01,48.20,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
28,533,district,Andhra Pradesh,Nizamabad,2015-01-01,59.00,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
28,534,district,Andhra Pradesh,Karimnagar,2015-01-01,39.00,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
28,535,district,Andhra Pradesh,Medak,2015-01-01,19.60,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
28,536,district,Andhra Pradesh,Hyderabad,2015-01-01,46.80,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
28,537,district,Andhra Pradesh,Rangareddy,2015-01-01,54.70,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
28,538,district,Andhra Pradesh,Mahbubnagar,2015-01-01,31.70,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
28,539,district,Andhra Pradesh,Nalgonda,2015-01-01,30.90,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
28,540,district,Andhra Pradesh,Warangal,2015-01-01,45.20,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
28,541,district,Andhra Pradesh,Khammam,2015-01-01,33.10,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
28,542,district,Andhra Pradesh,Srikakulam,2015-01-01,32.60,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
28,543,district,Andhra Pradesh,Vizianagaram,2015-01-01,45.80,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
28,544,district,Andhra Pradesh,Visakhapatnam,2015-01-01,50.10,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
28,545,district,Andhra Pradesh,East Godavari,2015-01-01,53.60,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
28,546,district,Andhra Pradesh,West Godavari,2015-01-01,35.60,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
28,547,district,Andhra Pradesh,Krishna,2015-01-01,51.70,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
28,548,district,Andhra Pradesh,Guntur,2015-01-01,37.30,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
28,549,district,Andhra Pradesh,Prakasam,2015-01-01,26.70,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
28,550,district,Andhra Pradesh,Sri Potti Sriramulu Nellore,2015-01-01,28.30,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
28,551,district,Andhra Pradesh,Y.S.R.,2015-01-01,29.00,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
28,552,district,Andhra Pradesh,Kurnool,2015-01-01,35.20,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
29,555,district,Karnataka,Belgaum,2015-01-01,56.60,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
29,556,district,Karnataka,Bagalkot,2015-01-01,51.80,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
29,557,district,Karnataka,Bijapur,2015-01-01,41.10,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
29,558,district,Karnataka,Bidar,2015-01-01,61.30,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
29,559,district,Karnataka,Raichur,2015-01-01,44.00,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
29,560,district,Karnataka,Koppal,2015-01-01,31.10,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
29,561,district,Karnataka,Gadag,2015-01-01,30.90,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
28,553,district,Andhra Pradesh,Anantapur,2015-01-01,27.00,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
28,554,district,Andhra Pradesh,Chittoor,2015-01-01,53.80,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
29,562,district,Karnataka,Dharwad,2015-01-01,45.10,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
29,563,district,Karnataka,Uttara Kannada,2015-01-01,52.40,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
29,564,district,Karnataka,Haveri,2015-01-01,29.80,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
29,565,district,Karnataka,Bellary,2015-01-01,53.10,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
29,566,district,Karnataka,Chitradurga,2015-01-01,51.90,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
29,567,district,Karnataka,Davanagere,2015-01-01,46.90,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
29,568,district,Karnataka,Shimoga,2015-01-01,40.20,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
29,569,district,Karnataka,Udupi,2015-01-01,46.60,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
29,570,district,Karnataka,Chikmagalur,2015-01-01,42.10,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
29,579,district,Karnataka,Gulbarga,2015-01-01,42.80,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
29,571,district,Karnataka,Tumkur,2015-01-01,55.10,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
29,572,district,Karnataka,Bangalore,2015-01-01,70.20,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
29,573,district,Karnataka,Mandya,2015-01-01,53.50,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
29,574,district,Karnataka,Hassan,2015-01-01,51.90,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
29,575,district,Karnataka,Dakshina Kannada,2015-01-01,52.90,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
29,576,district,Karnataka,Kodagu,2015-01-01,39.30,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
29,577,district,Karnataka,Mysore,2015-01-01,48.00,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
29,578,district,Karnataka,Chamarajanagar,2015-01-01,26.60,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
29,580,district,Karnataka,Yadgir,2015-01-01,39.30,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
29,581,district,Karnataka,Kolar,2015-01-01,40.00,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
29,582,district,Karnataka,Chikkaballapura,2015-01-01,53.10,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
29,583,district,Karnataka,Bangalore Rural,2015-01-01,53.00,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
29,584,district,Karnataka,Ramanagara,2015-01-01,50.10,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
30,585,district,Goa,North Goa,2015-01-01,70.50,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
30,586,district,Goa,South Goa,2015-01-01,72.20,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
31,587,district,Lakshadweep,Lakshadweep,2015-01-01,86.10,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
32,588,district,Kerala,Kasaragod,2015-01-01,85.20,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
32,589,district,Kerala,Kannur,2015-01-01,91.00,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
